Response ID,Response Time,Q1: Respect,Q1 Select Index,Q1 Comment,Q2: Explanations,Q2 Select Index,Q2 Comment,Q3: Helpfulness,Q3 Select Index,Q3 Comment,Q4: Instructor Overall,Q4 Select Index,Q4 Comment,Q5: Organization,Q5 Select Index,Q5 Comment,Q6: Clear Expectations,Q6 Select Index,Q6 Comment,Q7: Content Usefulness,Q7 Select Index,Q7 Comment,Q8: Assignment Value,Q8 Select Index,Q8 Comment,Q9: Feedback,Q9 Select Index,Q9 Comment,Q10: Use of Technology,Q10 Select Index,Q10 Comment,Q11: Learning Climate,Q11 Select Index,Q11 Comment,Q12: Course Overall,Q12 Select Index,Q12 Comment,Q13: Expected Grade,Q13 Select Index,Q13 Comment,Q14: Required or Elective,Q14 Select Index,Q14 Comment,Q15: Workload,Q15 Select Index,Q15 Comment,Q16: Course Strengths,Q16 Select Index,Q16 Comment,Q17: Course Weaknesses,Q17 Select Index,Q17 Comment,Q18: Improvements to be Made,Q18 Select Index,Q18 Comment,Course,Term,Q1: Organization,Q3: Questions,Q4: Visual Presentation,Q5: Oral Presentation,Q6: Availability,Q7: Ability to hold Interest,Q8: Effectiveness,Q9: Attendance,Q10: Assigned Work,Q11: Printed Notes,Q12: Textbook,Q13: New Material,Q14: Assigned Work Amount,Q15: Hours Per Week,Q16: What instructor has done well,Q17: Improvements to technique or style,Q18: Course's strong points,Q19: Course's weak points,Q19 Select Index,Q19 Comment,Q20: Class atmosphere,Q20 Select Index,Q20 Comment,Q21: Other Comments,Q21 Select Index,Q21 Comment,Q1: Q1,Q2: Q2,Q3: Q3,Q4: Q4,Q5: Q5,Q6: Q6,Q7: Q7,Q8: Q8,Q9: Q9,Q10: Q10,Q11: Q11,Q12: Q12,Q13: Q13,Q14: Q14,Q15: Q15,Q16: Q16,Q17: Q17,Q18: Q18,Q19: Things Done Well,Q20: Improvements to be Made
296217,2017-11-14T09:30:42.979947-05:00,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,1.0,,,3.0,,,3.0,,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,You made a completely new subject area clear ti understamd. You are an exceptional proffessor and I was almost always able to follow your entire lecture. Lin alg has been a difficult course for me but your lectures have helped me to understand it. ,,,Sometimes when one lecture builds off of a specific concept you skip the steps that were covered the lecture before. Please don't do that as sometimes I am still working to understand the old concept and I will miss the new concept if you do not go through all of the steps required to get the right answer,,,,(B),(A) Clear,(A) Excellent,(A) Excellent,(A) Volunteering assistance with pleasure,(B),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(B),(D),(D),(A) Very useful,(A) Very useful,(B),(B),(B),(A) All classes attended,,
296154,2017-11-14T09:26:13.625157-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,,,2.0,,,1.0,,,2.0,,,2.0,,,0.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,(A) Volunteering assistance with pleasure,(A) Far too high,(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(D),(C),(B),(C),(C),(A) Very valuable,(A) Excellent,(A) All classes attended,,
290620,2017-11-09T13:10:55.622813-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,3.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,(A) Volunteering assistance with pleasure,(C),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(C),(D),(A) Very useful,(A) Very closely,(A) Very valuable,(A) Excellent,(B),,
298545,2017-11-14T14:59:02.541510-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,Great explanations,,,Maybe not as many proofs ,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,(A) Volunteering assistance with pleasure,(C),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(C),(A) Very useful,(A) Very useful,(A) Very closely,(A) Very valuable,(A) Excellent,(B),,
303200,2017-11-15T16:49:31.726275-05:00,,3.0,,,3.0,,,3.0,,,3.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,1.0,,,3.0,,,2.0,,,1.0,,,4.0,,,2.0,,,2.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(D),(D),(D),(D),(C),(C),(C),(C),(C),(C),(B),(D),(C),(B),(E) Not at all,(C),(C),(A) All classes attended,,
296204,2017-11-14T09:29:59.384470-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,You have great vocal projection and give very precise answers to questions.,,,Give more indication about the pages with specific important information instead of assigning large sections. Often it would be more useful spending more time practicing solving questions instead of reading theory. Theory is useful when doing the questions but from my experience the theory is almost meaningless without some context or application. ,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,(C),(C),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(D),,(A) Very useful,(A) Very useful,(A) Very closely,(A) Very valuable,(A) Excellent,(A) All classes attended,,
296161,2017-11-14T09:26:39.808588-05:00,,0.0,,,0.0,,,0.0,,,2.0,,,,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,,,4.0,,,3.0,,,1.0,,,2.0,,,1.0,,,1.0,,,1.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(A) Organized,(A) Clear,(A) Excellent,(C),,(C),(B),(B),(B),(B),(E) Very Difficult,(D),(B),(C),(B),(B),(B),(A) All classes attended,,
290408,2017-11-09T11:21:01.537197-05:00,,0.0,,,1.0,,,0.0,,,1.0,,,0.0,,,1.0,,,1.0,,,0.0,,,0.0,,,1.0,,,3.0,,,2.0,,,2.0,,,1.0,,,2.0,,,1.0,,,1.0,,,2.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,well,,,sloving more about application question,,,,(A) Organized,(B),(A) Excellent,(B),(A) Volunteering assistance with pleasure,(B),(B),(A) Obviously enthusiastic & responsible,(A) Friendly & open,(B),(D),(C),(C),(B),(C),(B),(B),(C),,
296178,2017-11-14T09:28:15.241779-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,,,,2.0,,,2.0,,,0.0,,,0.0,,,0.0,,,2.0,,,3.0,,,2.0,,,1.0,,,1.0,,,1.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,"Great balance of theory and examples, good flow ",,,Nothing specific ,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,,(C),(C),(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(D),(C),(B),(B),(B),(A) Excellent,(A) All classes attended,,
290638,2017-11-09T13:24:54.005645-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,,,2.0,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,lots of examples. understands the course extremely well,,,do not skip steps,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,(A) Volunteering assistance with pleasure,(A) Far too high,(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(D),(C),(C),(A) Very useful,(A) Very closely,(A) Very valuable,(A) Excellent,(A) All classes attended,,
296242,2017-11-14T09:32:40.413475-05:00,,0.0,,,1.0,,,0.0,,,1.0,,,1.0,,,2.0,,,1.0,,,0.0,,,0.0,,,1.0,,,2.0,,,2.0,,,2.0,,,0.0,,,0.0,,,1.0,,,1.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(A) Organized,(B),(A) Excellent,(B),(B),(C),(B),(A) Obviously enthusiastic & responsible,(A) Friendly & open,(B),(C),(C),(C),(A) Very useful,(A) Very closely,(B),(B),(A) All classes attended,,
296243,2017-11-14T09:32:40.965869-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,2.0,,,4.0,,,0.0,,,1.0,,,0.0,,,1.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,"Maple ta to have all questions needed to be prepaired for quiz, no need to open textbook. Dont teach in a week matterial beyond the information covered on the quiz next week.",,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,,(B),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(B),(C),(E) Totally useless,(A) Very useful,(B),(A) Very valuable,(B),(A) All classes attended,,
296186,2017-11-14T09:28:40.193858-05:00,,1.0,,,0.0,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,0.0,,,2.0,,,1.0,,,4.0,,,3.0,,,3.0,,,1.0,,,2.0,,,1.0,,,1.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(B),(A) Clear,(B),(B),,(B),(B),(A) Obviously enthusiastic & responsible,(C),(B),(E) Very Difficult,(D),(D),(B),(C),(B),(B),(A) All classes attended,,
296227,2017-11-14T09:31:41.439200-05:00,,0.0,Very organized and his lectures teach you a lot. Sometimes the examples he chooses he teaches wrong for the entire lecture and we spend the next lecture re-learning an already hard concept.,,0.0,,,0.0,,,0.0,,,,,,1.0,,,0.0,,,0.0,,,0.0,,,1.0,,,3.0,,,3.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,Made mondays a lot better. He is very passionate about his lectures.,,,"Going more in depth about spans, and cross product would go a long way. Some people didn't learn this stuff in highschool and the first month of 115 was exceptionally hard to understand.",,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,,(B),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(B),(D),(D),(C),(B),(B),(B),(B),(A) All classes attended,,
290428,2017-11-09T11:35:20.523967-05:00,,0.0,,,1.0,,,0.0,,,0.0,,,,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,2.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,Very clear. Teaches concepts slowly and carefully. Lectures are well structured.,,,Make less silly errors :). No other problems in this class.,,,,(A) Organized,(B),(A) Excellent,(A) Excellent,,(C),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(C),(C),(B),(A) Very closely,(A) Very valuable,(A) Excellent,(A) All classes attended,,
295455,2017-11-13T18:34:32.241431-05:00,,1.0,,,2.0,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,2.0,,,3.0,,,1.0,,,1.0,,,1.0,,,2.0,,,1.0,,,1.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(B),(C),(B),(B),,(B),(B),(B),(B),(B),(C),(D),(B),(B),(B),(C),(B),(B),,
292334,2017-11-11T11:43:16.977723-05:00,,0.0,,,1.0,,,1.0,,,0.0,,,,,,2.0,,,3.0,,,0.0,,,0.0,,,0.0,,,2.0,,,1.0,,,1.0,,,2.0,Neutral as there are no assignments that are meant to be handed in.,,0.0,,,2.0,Neutral as the tutorials do not teach anything as they are dedicated to writing quizzes,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,The professor's explanation of the course material is clear. He is good at explaining fairly difficult topics and encourages students to think about future applications of the material taught in lectures.,,,There is not anything that I can think of currently that the professor can improve on.,,,,(A) Organized,(B),(B),(A) Excellent,,(C),(D),(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(B),(B),(C),(A) Very closely,(C),(A) Excellent,(A) All classes attended,,
303197,2017-11-15T16:49:29.386927-05:00,,1.0,,,1.0,,,0.0,,,1.0,,,,,,1.0,,,1.0,,,0.0,,,0.0,,,0.0,,,3.0,,,3.0,,,3.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(B),(B),(A) Excellent,(B),,(B),(B),(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(D),(D),(D),(A) Very useful,(A) Very closely,(A) Very valuable,(B),(A) All classes attended,,
296174,2017-11-14T09:27:58.998237-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,1.0,,,4.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,The method of lecture presentation.,,,,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,,(C),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(B),(E) Totally useless,(A) Very useful,(A) Very closely,(A) Very valuable,(A) Excellent,(A) All classes attended,,
290417,2017-11-09T11:28:56.644511-05:00,,0.0,,,1.0,,,1.0,,,0.0,,,,,,2.0,,,0.0,,,1.0,,,0.0,,,1.0,,,3.0,,,3.0,,,0.0,,,1.0,,,0.0,,,1.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(A) Organized,(B),(B),(A) Excellent,,(C),(A) A great deal,(B),(A) Friendly & open,(B),(D),(D),(A) Very useful,(B),(A) Very closely,(B),(A) Excellent,(A) All classes attended,,
296006,2017-11-14T07:34:10.918703-05:00,,0.0,,,0.0,,,0.0,,,1.0,,,,,,2.0,,,2.0,,,0.0,,,0.0,,,0.0,,,2.0,,,3.0,,,1.0,,,1.0,,,2.0,,,0.0,The ututorial currently are only for quizzes.,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,Very articulate.,,,Some of the definitions that were given out were extremely vague to me. It took me a long time to understand it for some concepts.,,,,(A) Organized,(A) Clear,(A) Excellent,(B),,(C),(C),(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(D),(B),(B),(C),(A) Very valuable,(A) Excellent,(A) All classes attended,,
296197,2017-11-14T09:29:17.848999-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,1.0,,,3.0,,,2.0,,,1.0,,,3.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,"Very clear lectures, and very easy to follow along in the textbook outside of class. One of my best professors.",,,When presenting the slide shows maybe try to move a little bit slower. The lectures tend to move quicker while using the presentations than when using the white board.,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,(A) Volunteering assistance with pleasure,(C),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(B),(D),(C),(B),(D),(A) Excellent,(A) All classes attended,,
296171,2017-11-14T09:27:39.439741-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,,,2.0,,,0.0,,,2.0,,,0.0,,,1.0,,,0.0,,,1.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,Class is very organized and presented concept clearly.,,,,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,,(C),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(D),(C),(A) Very useful,(C),(A) Very closely,(B),(A) Excellent,(B),,
303292,2017-11-15T16:52:49.303239-05:00,,1.0,,,0.0,,,1.0,,,0.0,,,1.0,,,2.0,,,0.0,,,1.0,,,0.0,,,0.0,,,1.0,,,0.0,,,1.0,,,,,,0.0,,,3.0,,,0.0,,,2.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(B),(A) Clear,(B),(A) Excellent,(B),(C),(A) A great deal,(B),(A) Friendly & open,(A) Very high,(B),(A) Very little,(B),,(A) Very closely,(D),(A) Excellent,(C),,
296151,2017-11-14T09:25:57.455251-05:00,,0.0,,,1.0,,,0.0,,,1.0,,,,,,1.0,,,1.0,,,0.0,,,0.0,,,1.0,,,1.0,,,2.0,,,1.0,,,2.0,,,1.0,,,1.0,,,1.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(A) Organized,(B),(A) Excellent,(B),,(B),(B),(A) Obviously enthusiastic & responsible,(A) Friendly & open,(B),(B),(C),(B),(C),(B),(B),(B),(A) All classes attended,,
296184,2017-11-14T09:28:38.857611-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,2.0,,,2.0,,,1.0,,,1.0,,,2.0,,,1.0,,,1.0,,,1.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,Make the midterm worth less in the future.,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,(B),(B),(B),(B),(B),(B),(C),(C),(B),(B),(C),(B),(B),(B),,
300199,2017-11-15T10:12:31.997507-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,3.0,,,0.0,,,0.0,,,3.0,,,0.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,(A) Volunteering assistance with pleasure,(B),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(D),(A) Very useful,(A) Very useful,(D),(A) Very valuable,(A) Excellent,(A) All classes attended,,
291337,2017-11-10T10:19:51.162468-05:00,,1.0,,,1.0,,,1.0,,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(B),(B),(B),(A) Excellent,(A) Volunteering assistance with pleasure,(B),(B),(B),(B),(B),(B),(B),(B),(B),(B),(B),(A) Excellent,(A) All classes attended,,
296221,2017-11-14T09:31:03.769037-05:00,,0.0,,,0.0,,,0.0,,,1.0,"Sometimes the instructor puts up a powerpoint slide of a new concept and talks at the same time, which kind of creates an overload of information",,,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,The instructor always provide very logical explansions and proofs to back up the concepts that he taught,,,The only thing to improve is probably to give student a little time to read the definitions of new concepts on his powerpoint slides before he talks about them,,,,(A) Organized,(A) Clear,(A) Excellent,(B),,(C),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(C),(B),(A) Very useful,(A) Very closely,(B),(A) Excellent,(A) All classes attended,,
303264,2017-11-15T16:51:27.649535-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,3.0,,,0.0,,,0.0,,,2.0,,,2.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,"Explaining processes thoroughly. 
Putting a focus on things outside of software use- Engineers of the week.
",,,,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,,(C),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(B),(D),(A) Very useful,(A) Very useful,(C),(C),(A) Excellent,(A) All classes attended,,
303358,2017-11-15T16:58:30.237960-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,,(C),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(C),(A) Very useful,(A) Very useful,(A) Very closely,(A) Very valuable,(A) Excellent,(C),,
300054,2017-11-15T10:03:06.673096-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,2.0,,,1.0,,,1.0,,,1.0,,,4.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,Explaining,,,More example questions and maybe explain how to proove things,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,(A) Volunteering assistance with pleasure,(B),(C),(B),(B),(B),(E) Very Difficult,(C),(C),(C),(C),(C),(C),(C),,
296158,2017-11-14T09:26:29.837790-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,0.0,,,1.0,,,1.0,,,0.0,,,0.0,,,1.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,,(C),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(C),(A) Very useful,(B),(B),(A) Very valuable,(A) Excellent,(B),,
291011,2017-11-09T16:32:03.481752-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,,,3.0,,,0.0,,,1.0,,,0.0,,,1.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,He is doing a great job at explaining concepts and giving us examples at a good pace.,,,Dimming the lights when using slide show may cause students to become sleepy. ,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,(B),(C),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(D),(D),(A) Very useful,(B),(A) Very closely,(B),(A) Excellent,(A) All classes attended,,
296198,2017-11-14T09:29:23.672655-05:00,,0.0,,,1.0,,,0.0,,,0.0,,,1.0,,,2.0,,,1.0,,,1.0,,,0.0,,,0.0,,,1.0,,,3.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(A) Organized,(B),(A) Excellent,(A) Excellent,(B),(C),(B),(B),(A) Friendly & open,(A) Very high,(B),(D),(A) Very useful,(A) Very useful,(A) Very closely,(A) Very valuable,(B),(B),,
296206,2017-11-14T09:30:07.944475-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,,(C),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(C),(A) Very useful,(A) Very useful,(A) Very closely,(A) Very valuable,(A) Excellent,(A) All classes attended,,
296216,2017-11-14T09:30:38.510958-05:00,,0.0,,,1.0,,,0.0,,,0.0,,,,,,1.0,,,1.0,,,0.0,,,1.0,,,0.0,,,2.0,,,2.0,,,0.0,,,1.0,,,0.0,,,0.0,,,1.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,Goes through all the material very thoroughly and does many examples to solidify what we learn.,,,Sometimes just answer questions when asked rather than ask it back to the student.,,,,(A) Organized,(B),(A) Excellent,(A) Excellent,,(B),(B),(A) Obviously enthusiastic & responsible,(B),(A) Very high,(C),(C),(A) Very useful,(B),(A) Very closely,(A) Very valuable,(B),(A) All classes attended,,
290635,2017-11-09T13:21:15.937743-05:00,,1.0,,,0.0,,,0.0,,,2.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,3.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,Amazing explanations of concepts and clarifies when needed,,,More drawing representations of concepts,,,,(B),(A) Clear,(A) Excellent,(C),(A) Volunteering assistance with pleasure,(B),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(C),(D),(A) Very useful,(A) Very closely,(A) Very valuable,(A) Excellent,(B),,
296190,2017-11-14T09:28:54.039742-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,,,3.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,You are an amazing Prof that explains everything really clearly and doesn't hesitate to slow down and adjust the pace to benefit the students ,,,,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,(A) Volunteering assistance with pleasure,(C),(A) A great deal,(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(D),(D),(A) Very useful,(A) Very useful,(A) Very closely,(B),(A) Excellent,(A) All classes attended,,
305182,2017-11-16T12:24:50.090995-05:00,,0.0,,,0.0,,,0.0,,,0.0,,,,,,2.0,,,1.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,0.0,,,1.0,,,0.0,,,1.0,,,0.0,,,1.0,,MATH 115,Fall 2017,,,,,,,,,,,,,,,,,,,,The professor was very thorough when explaining the concepts of Linear Algebra. He ensured we completely understood material and was interactive with the class.,,,,,,,(A) Organized,(A) Clear,(A) Excellent,(A) Excellent,,(C),(B),(A) Obviously enthusiastic & responsible,(A) Friendly & open,(A) Very high,(C),(C),(A) Very useful,(B),(A) Very closely,(B),(A) Excellent,(B),,
